id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2075	My mate swallowed a cordless vacuum cleaner, they took him to hospital and he is picking up nicely.	"{""source"":""claude"",""original_id"":""56127"",""pun"":""Mon ami a avalé un aspirateur sans fil. À l'hôpital, les médecins disent qu'il aspire à guérir.""}"	"{""source"":""gemini"",""original_id"":""72730"",""pun"":""Mon ami a avalé un petit aspirateur portable. Aux dernières nouvelles, il aspire à une meilleure santé.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote a avalé un aspirateur sans fil. À l'hôpital, on m'a dit qu'il aspirait à aller mieux.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote a avalé un aspirateur sans fil ; aux urgences, il aspire déjà à un prompt rétablissement.""}"	"[{""source"":""claude"",""original_id"":""56127"",""pun"":""Mon ami a avalé un aspirateur sans fil. À l'hôpital, les médecins disent qu'il aspire à guérir."",""id"":35941},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote a avalé un aspirateur sans fil. À l'hôpital, on m'a dit qu'il aspirait à aller mieux."",""id"":62344},{""source"":""gemini"",""original_id"":""72730"",""pun"":""Mon ami a avalé un petit aspirateur portable. Aux dernières nouvelles, il aspire à une meilleure santé."",""id"":72378},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote a avalé un aspirateur sans fil ; aux urgences, il aspire déjà à un prompt rétablissement."",""id"":71723}]"	"{""comedian"":[71723,35941,62344,72378],""pun_expert"":[71723,35941,62344,72378],""editor"":[71723,35941,62344,72378],""translator"":[71723,62344,35941,72378]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2076	My mate who's an origami teacher, has quit her job. Apparently... 1. There was too much paperwork. 2. She kept folding under pressure. 3... she just couldn't cut it...	"{""source"":""claude"",""original_id"":""13541"",""pun"":""Mon ami prof d'origami a démissionné. Il s'est rendu compte qu'il s'était mis dans un mauvais pli.""}"	"{""source"":""gemini"",""original_id"":""34877"",""pun"":""Ma prof d'origami s'est fait virer parce qu'elle n'était pas assez carrée dans son travail.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon amie prof d'origami a démissionné : elle a fini par plier sous la pression.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma pote prof d’origami a démissionné : elle a fini par plier sous la pression.""}"	"[{""source"":""claude"",""original_id"":""13541"",""pun"":""Mon ami prof d'origami a démissionné. Il s'est rendu compte qu'il s'était mis dans un mauvais pli."",""id"":76724},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma pote prof d’origami a démissionné : elle a fini par plier sous la pression."",""id"":71621},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon amie prof d'origami a démissionné : elle a fini par plier sous la pression."",""id"":34273},{""source"":""gemini"",""original_id"":""34877"",""pun"":""Ma prof d'origami s'est fait virer parce qu'elle n'était pas assez carrée dans son travail."",""id"":74927}]"	"{""comedian"":[76724,71621,34273,74927],""pun_expert"":[76724,71621,34273,74927],""editor"":[34273,71621,76724,74927],""translator"":[76724,71621,34273,74927]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2077	My math class started working on 2D shapes, but I lost interest. It was just too plane.	"{""source"":""claude"",""original_id"":""68890"",""pun"":""En cours de maths, on a abordé les figures à deux dimensions. C'était plan-plan au possible.""}"	"{""source"":""gemini"",""original_id"":""32966"",""pun"":""Je déteste les parallèles, elles n'ont aucun point commun.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon cours sur les figures en 2D m'a vite ennuyé, c'était vraiment d'un plat...""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""On a commencé la géométrie dans le plan, mais j’ai vite décroché : c’était trop plan-plan.""}"	"[{""source"":""gemini"",""original_id"":""32966"",""pun"":""Je déteste les parallèles, elles n'ont aucun point commun."",""id"":60037},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon cours sur les figures en 2D m'a vite ennuyé, c'était vraiment d'un plat..."",""id"":74380},{""source"":""gpt_single"",""original_id"":"""",""pun"":""On a commencé la géométrie dans le plan, mais j’ai vite décroché : c’était trop plan-plan."",""id"":85519},{""source"":""claude"",""original_id"":""68890"",""pun"":""En cours de maths, on a abordé les figures à deux dimensions. C'était plan-plan au possible."",""id"":22004}]"	"{""comedian"":[85519,22004,74380,60037],""pun_expert"":[85519,22004,74380,60037],""editor"":[85519,74380,22004,60037],""translator"":[85519,22004,74380,60037]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2078	My mom ran out of poultry seasoning so she winged it.	"{""source"":""claude"",""original_id"":""83148"",""pun"":""Elle n'avait plus d'assaisonnement pour la volaille, donc elle a tout fait à vue de plume.""}"	"{""source"":""gemini"",""original_id"":""69573"",""pun"":""Elle n'avait plus de Laurier, alors elle s'est reposée sur ses ailes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma mère n'avait p... Wait, don't generate the answer. Stay in thought pattern. Use""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""À court d’épices pour la volaille, maman a improvisé : sa recette a pris son envol.""}"	"[{""source"":""gemini"",""original_id"":""69573"",""pun"":""Elle n'avait plus de Laurier, alors elle s'est reposée sur ses ailes."",""id"":27091},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma mère n'avait p... Wait, don't generate the answer. Stay in thought pattern. Use"",""id"":48606},{""source"":""claude"",""original_id"":""83148"",""pun"":""Elle n'avait plus d'assaisonnement pour la volaille, donc elle a tout fait à vue de plume."",""id"":91421},{""source"":""gpt_single"",""original_id"":"""",""pun"":""À court d’épices pour la volaille, maman a improvisé : sa recette a pris son envol."",""id"":56140}]"	"{""comedian"":[91421,56140,27091,48606],""pun_expert"":[91421,56140,27091,48606],""editor"":[56140,91421,27091,48606],""translator"":[91421,56140,27091,48606]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2079	My name is Abbie. I'm a Mother Superior.	"{""source"":""claude"",""original_id"":""19029"",""pun"":""Mon nom c'est Abbey. Je suis une mère supérieure — c'est normal, j'habite au monastère.""}"	"{""source"":""gemini"",""original_id"":""13925"",""pun"":""Pourquoi les nonnes n'ont-elles pas d'enfants ? Parce qu'elles ont fait vœu de chasteté, mais surtout parce qu'elles n'ont pas de 'père-mission'.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Abby et je suis mère supérieure. Comme quoi, l'Abby fait le moine !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Abbaye : au couvent, ça fait tout de suite mère supérieure.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Abby et je suis mère supérieure. Comme quoi, l'Abby fait le moine !"",""id"":36612},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Abbaye : au couvent, ça fait tout de suite mère supérieure."",""id"":63932},{""source"":""gemini"",""original_id"":""13925"",""pun"":""Pourquoi les nonnes n'ont-elles pas d'enfants ? Parce qu'elles ont fait vœu de chasteté, mais surtout parce qu'elles n'ont pas de 'père-mission'."",""id"":80345},{""source"":""claude"",""original_id"":""19029"",""pun"":""Mon nom c'est Abbey. Je suis une mère supérieure — c'est normal, j'habite au monastère."",""id"":70186}]"	"{""comedian"":[36612,63932,70186,80345],""pun_expert"":[36612,63932,70186,80345],""editor"":[70186,63932,36612,80345],""translator"":[36612,70186,63932,80345]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2080	My name is Art, I'm a museum curator.	"{""source"":""claude"",""original_id"":""76087"",""pun"":""Je m'appelle Art. Au musée, tout le monde me connaît — je suis une vraie œuvre d'Art.""}"	"{""source"":""gemini"",""original_id"":""21923"",""pun"":""Je m'appelle Arthur, et j'aime tellement la peinture que je suis un Ar-tueur.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Arthur, mais au musée tout le monde m'appelle Art.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Art : conservateur d’Art, c’est à la fois mon métier et mon état civil.""}"	"[{""source"":""claude"",""original_id"":""76087"",""pun"":""Je m'appelle Art. Au musée, tout le monde me connaît — je suis une vraie œuvre d'Art."",""id"":22586},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Art : conservateur d’Art, c’est à la fois mon métier et mon état civil."",""id"":73773},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Arthur, mais au musée tout le monde m'appelle Art."",""id"":15000},{""source"":""gemini"",""original_id"":""21923"",""pun"":""Je m'appelle Arthur, et j'aime tellement la peinture que je suis un Ar-tueur."",""id"":69508}]"	"{""comedian"":[22586,73773,15000,69508],""pun_expert"":[73773,22586,15000,69508],""editor"":[73773,22586,15000,69508],""translator"":[22586,73773,15000,69508]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2081	My name is Avery. I raise birds.	"{""source"":""claude"",""original_id"":""26613"",""pun"":""Je m'appelle Robbin. J'élève des rouges-gorges. C'est dans mon nom.""}"	"{""source"":""gemini"",""original_id"":""38017"",""pun"":""Je m'appelle Sam. Sam-use (Ça m'amuse) de voir mes oiseaux s'envoler.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Denis. J'élève des oiseaux.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Avery : avec tous mes oiseaux, mon prénom se prononce presque « aviary » — une vraie volière.""}"	"[{""source"":""gemini"",""original_id"":""38017"",""pun"":""Je m'appelle Sam. Sam-use (Ça m'amuse) de voir mes oiseaux s'envoler."",""id"":97380},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Denis. J'élève des oiseaux."",""id"":10870},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Avery : avec tous mes oiseaux, mon prénom se prononce presque « aviary » — une vraie volière."",""id"":36511},{""source"":""claude"",""original_id"":""26613"",""pun"":""Je m'appelle Robbin. J'élève des rouges-gorges. C'est dans mon nom."",""id"":56833}]"	"{""comedian"":[36511,97380,56833,10870],""pun_expert"":[36511,56833,97380,10870],""editor"":[36511,56833,97380,10870],""translator"":[36511,56833,10870,97380]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2082	My name is Bea. I'm in the honey business.	"{""source"":""claude"",""original_id"":""45633"",""pun"":""Je m'appelle Béatrice mais tout le monde m'appelle Béa. Normal — dans mon métier, je tourne autour du pot… de miel.""}"	"{""source"":""gemini"",""original_id"":""10303"",""pun"":""Je m'appelle Miel-anie. Je travaille dans une ruche.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Maya et le miel, c'est mon rayon.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Béa ; le miel, c’est mon B.A.-ba.""}"	"[{""source"":""claude"",""original_id"":""45633"",""pun"":""Je m'appelle Béatrice mais tout le monde m'appelle Béa. Normal — dans mon métier, je tourne autour du pot… de miel."",""id"":23853},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Maya et le miel, c'est mon rayon."",""id"":57932},{""source"":""gemini"",""original_id"":""10303"",""pun"":""Je m'appelle Miel-anie. Je travaille dans une ruche."",""id"":65740},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Béa ; le miel, c’est mon B.A.-ba."",""id"":18131}]"	"{""comedian"":[18131,65740,23853,57932],""pun_expert"":[18131,65740,23853,57932],""editor"":[18131,57932,23853,65740],""translator"":[18131,23853,65740,57932]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2083	My name is Belle. I play the carillon.	"{""source"":""claude"",""original_id"":""74876"",""pun"":""Je m'appelle Belle et je joue du carillon. Autrement dit, je sonne bien.""}"	"{""source"":""gemini"",""original_id"":""33473"",""pun"":""Je suis dingue de toi, dit la cloche au battant.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle peut-être Belle, mais au carillon, je suis une vraie cloche.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Belle : au carillon, je porte bien mon nom, je suis la belle cloche.""}"	"[{""source"":""claude"",""original_id"":""74876"",""pun"":""Je m'appelle Belle et je joue du carillon. Autrement dit, je sonne bien."",""id"":30435},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Belle : au carillon, je porte bien mon nom, je suis la belle cloche."",""id"":96064},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle peut-être Belle, mais au carillon, je suis une vraie cloche."",""id"":87652},{""source"":""gemini"",""original_id"":""33473"",""pun"":""Je suis dingue de toi, dit la cloche au battant."",""id"":59534}]"	"{""comedian"":[59534,30435,96064,87652],""pun_expert"":[96064,30435,87652,59534],""editor"":[30435,59534,96064,87652],""translator"":[30435,96064,87652,59534]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2084	My name is Bet. I'm a coupier.	"{""source"":""claude"",""original_id"":""94858"",""pun"":""Je m'appelle Pair. Je suis croupier. Impair que vous le saviez déjà.""}"	"{""source"":""gemini"",""original_id"":""28161"",""pun"":""Je m'appelle Jacques, mais je n'ai pas de voiture à soulever.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Jacques Pot, et je suis croupier.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Pari : comme croupière, je suis toujours de mise.""}"	"[{""source"":""gemini"",""original_id"":""28161"",""pun"":""Je m'appelle Jacques, mais je n'ai pas de voiture à soulever."",""id"":17885},{""source"":""claude"",""original_id"":""94858"",""pun"":""Je m'appelle Pair. Je suis croupier. Impair que vous le saviez déjà."",""id"":21061},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Pari : comme croupière, je suis toujours de mise."",""id"":46519},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Jacques Pot, et je suis croupier."",""id"":69513}]"	"{""comedian"":[21061,46519,69513,17885],""pun_expert"":[21061,46519,69513,17885],""editor"":[46519,21061,69513,17885],""translator"":[21061,46519,69513,17885]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2085	My name is Bette, I'm a gambler	"{""source"":""claude"",""original_id"":""84747"",""pun"":""Je m'appelle Bette et je parie tout. Autrement dit, je suis une parieuse de naissance — c'est écrit dans mes gènes, pas dans mes jeans.""}"	"{""source"":""gemini"",""original_id"":""18019"",""pun"":""Je m'appelle Bill, je touche toujours ma bille aux cartes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Bette et j'adore le PMU : je suis une vraie Bette de course !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Bette : au casino, je mise gros, mais jamais bêtement.""}"	"[{""source"":""claude"",""original_id"":""84747"",""pun"":""Je m'appelle Bette et je parie tout. Autrement dit, je suis une parieuse de naissance — c'est écrit dans mes gènes, pas dans mes jeans."",""id"":80174},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Bette : au casino, je mise gros, mais jamais bêtement."",""id"":78321},{""source"":""gemini"",""original_id"":""18019"",""pun"":""Je m'appelle Bill, je touche toujours ma bille aux cartes."",""id"":35379},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Bette et j'adore le PMU : je suis une vraie Bette de course !"",""id"":94156}]"	"{""comedian"":[80174,94156,35379,78321],""pun_expert"":[80174,94156,35379,78321],""editor"":[80174,78321,94156,35379],""translator"":[80174,94156,78321,35379]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2086	My name is Bill. I run a collection agency	"{""source"":""claude"",""original_id"":""61932"",""pun"":""Je m'appelle Dû. Je gère une agence de recouvrement. Tout le monde me doit quelque chose — c'est dans mon nom.""}"	"{""source"":""gemini"",""original_id"":""62456"",""pun"":""J'écris des histoires sur les banquiers car j'aime joindre le conte et le compte.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je dirige une agence de recouvrement : on y réalise un travail de belle facture.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Facture : dans le recouvrement, je sais me faire régler.""}"	"[{""source"":""claude"",""original_id"":""61932"",""pun"":""Je m'appelle Dû. Je gère une agence de recouvrement. Tout le monde me doit quelque chose — c'est dans mon nom."",""id"":30055},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Facture : dans le recouvrement, je sais me faire régler."",""id"":61034},{""source"":""gemini"",""original_id"":""62456"",""pun"":""J'écris des histoires sur les banquiers car j'aime joindre le conte et le compte."",""id"":19715},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je dirige une agence de recouvrement : on y réalise un travail de belle facture."",""id"":19108}]"	"{""comedian"":[30055,19108,61034,19715],""pun_expert"":[30055,61034,19108,19715],""editor"":[19108,19715,61034,30055],""translator"":[30055,61034,19108,19715]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2087	My name is Brandy. The bartender.	"{""source"":""claude"",""original_id"":""31406"",""pun"":""Je m'appelle Ginette. Je suis barmaid. Oui, comme le gin. Non, ma mère ne buvait pas.""}"	"{""source"":""gemini"",""original_id"":""21191"",""pun"":""Je m'appelle Ricard. Je ne suis jamais en avance, toujours un peu Ricard.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Brandy. La barmaid.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Brandy : au bar, je passe ma vie à servir mon nom.""}"	"[{""source"":""claude"",""original_id"":""31406"",""pun"":""Je m'appelle Ginette. Je suis barmaid. Oui, comme le gin. Non, ma mère ne buvait pas."",""id"":50766},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Brandy : au bar, je passe ma vie à servir mon nom."",""id"":12709},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Brandy. La barmaid."",""id"":70993},{""source"":""gemini"",""original_id"":""21191"",""pun"":""Je m'appelle Ricard. Je ne suis jamais en avance, toujours un peu Ricard."",""id"":11671}]"	"{""comedian"":[50766,11671,12709,70993],""pun_expert"":[11671,50766,12709,70993],""editor"":[12709,50766,70993,11671],""translator"":[12709,70993,50766,11671]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2088	My name is Brooks. I'm an irrrigation consultant	"{""source"":""claude"",""original_id"":""18844"",""pun"":""Je m'appelle Ruisseau. Je suis consultant en irrigation... ça coule de source.""}"	"{""source"":""gemini"",""original_id"":""64630"",""pun"":""Je m'appelle Ruisseau, je suis un consultant qui coule de source.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Ruisseau, consultant en irrigation. Avec moi, les conseils coulent de source.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Ruisseau, consultant en irrigation : chez moi, tout coule de source.""}"	"[{""source"":""gemini"",""original_id"":""64630"",""pun"":""Je m'appelle Ruisseau, je suis un consultant qui coule de source."",""id"":41664},{""source"":""claude"",""original_id"":""18844"",""pun"":""Je m'appelle Ruisseau. Je suis consultant en irrigation... ça coule de source."",""id"":91409},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Ruisseau, consultant en irrigation : chez moi, tout coule de source."",""id"":24593},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Ruisseau, consultant en irrigation. Avec moi, les conseils coulent de source."",""id"":33653}]"	"{""comedian"":[24593,33653,91409,41664],""pun_expert"":[24593,33653,91409,41664],""editor"":[24593,33653,91409,41664],""translator"":[24593,33653,91409,41664]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2089	My name is Bud. I'm in flowers.	"{""source"":""claude"",""original_id"":""58461"",""pun"":""Mon prénom c'est Bouton. Je travaille dans les fleurs — j'étais promis à un bel avenir.""}"	"{""source"":""gemini"",""original_id"":""13994"",""pun"":""Je m'appelle Olivier, je suis toujours de bonne branche.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Bourgeon. Je suis dans les fleurs.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Bourgeon, fleuriste : j’étais forcément promis à éclore.""}"	"[{""source"":""claude"",""original_id"":""58461"",""pun"":""Mon prénom c'est Bouton. Je travaille dans les fleurs — j'étais promis à un bel avenir."",""id"":90186},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Bourgeon. Je suis dans les fleurs."",""id"":80631},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Bourgeon, fleuriste : j’étais forcément promis à éclore."",""id"":31629},{""source"":""gemini"",""original_id"":""13994"",""pun"":""Je m'appelle Olivier, je suis toujours de bonne branche."",""id"":82282}]"	"{""comedian"":[31629,90186,82282,80631],""pun_expert"":[31629,90186,82282,80631],""editor"":[31629,82282,90186,80631],""translator"":[90186,31629,80631,82282]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2090	My name is Candy. I'm a confectioner.	"{""source"":""claude"",""original_id"":""93512"",""pun"":""Je m'appelle Bonbon. C'est mon vrai nom — mes parents savaient déjà que j'aurais une vie sucrée.""}"	"{""source"":""gemini"",""original_id"":""21967"",""pun"":""Je m'appelle Clémentine, j'ai un quartier libre cet après-midi.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Guy Mauve. Je suis confiseur.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Bonbon ; confiseur, c’était écrit sur l’emballage.""}"	"[{""source"":""claude"",""original_id"":""93512"",""pun"":""Je m'appelle Bonbon. C'est mon vrai nom — mes parents savaient déjà que j'aurais une vie sucrée."",""id"":14544},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Bonbon ; confiseur, c’était écrit sur l’emballage."",""id"":96125},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Guy Mauve. Je suis confiseur."",""id"":17553},{""source"":""gemini"",""original_id"":""21967"",""pun"":""Je m'appelle Clémentine, j'ai un quartier libre cet après-midi."",""id"":53285}]"	"{""comedian"":[14544,96125,17553,53285],""pun_expert"":[96125,14544,17553,53285],""editor"":[96125,14544,17553,53285],""translator"":[14544,96125,17553,53285]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2091	My name is Carol. I sing during the holidays.	"{""source"":""claude"",""original_id"":""21923"",""pun"":""Je m'appelle Caroline. Je chante à Noël. C'est dans mon nom.""}"	"{""source"":""gemini"",""original_id"":""97968"",""pun"":""Je m'appelle Sam. Je ne travaille que le week-end avec mon ami Di.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Carole, c'est pour ça que je finis toujours dans la chorale à Noël.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Carole ; à Noël, je me mets en chorale.""}"	"[{""source"":""claude"",""original_id"":""21923"",""pun"":""Je m'appelle Caroline. Je chante à Noël. C'est dans mon nom."",""id"":86081},{""source"":""gemini"",""original_id"":""97968"",""pun"":""Je m'appelle Sam. Je ne travaille que le week-end avec mon ami Di."",""id"":38654},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Moi, c’est Carole ; à Noël, je me mets en chorale."",""id"":97217},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je m'appelle Carole, c'est pour ça que je finis toujours dans la chorale à Noël."",""id"":64413}]"	"{""comedian"":[64413,97217,86081,38654],""pun_expert"":[64413,97217,86081,38654],""editor"":[97217,64413,86081,38654],""translator"":[64413,97217,86081,38654]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2092	My name is Cary. I'm a porter.	"{""source"":""claude"",""original_id"":""44608"",""pun"":""À la gare, le porteur m'a dit : 'Monsieur, ces bagages sont vraiment lourds.' J'ai répondu : 'C'est pour ça que vous vous appelez porteur et pas poseur.'""}"	"{""source"":""gemini"",""original_id"":""76385"",""pun"":""C'est l'histoire d'un photographe qui a fini par faire une dépression. Il n'avait plus d'objectifs.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Cette caisse de bières brunes britannique pèse une tonne, mais heureusement le bagagiste adore la porter.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Porter : le jour je porte les valises, le soir je suis à la pression.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Cette caisse de bières brunes britannique pèse une tonne, mais heureusement le bagagiste adore la porter."",""id"":10313},{""source"":""gemini"",""original_id"":""76385"",""pun"":""C'est l'histoire d'un photographe qui a fini par faire une dépression. Il n'avait plus d'objectifs."",""id"":17001},{""source"":""claude"",""original_id"":""44608"",""pun"":""À la gare, le porteur m'a dit : 'Monsieur, ces bagages sont vraiment lourds.' J'ai répondu : 'C'est pour ça que vous vous appelez porteur et pas poseur.'"",""id"":27732},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Porter : le jour je porte les valises, le soir je suis à la pression."",""id"":62416}]"	"{""comedian"":[62416,27732,17001,10313],""pun_expert"":[62416,17001,27732,10313],""editor"":[17001,62416,27732,10313],""translator"":[62416,27732,10313,17001]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2093	My name is Charity, a televangelist	"{""source"":""claude"",""original_id"":""46372"",""pun"":""Je m'appelle Charité, je prêche à la télé. Et croyez-moi, la charité commence bien par moi.""}"	"{""source"":""gemini"",""original_id"":""72739"",""pun"":""Il s'appelle Justin, mais il n'est jamais équitable : il veut Justin peu plus.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Donnez généreusement à la Charité », implore le télévangéliste... ce qui tombe bien, puisque c'est son prénom.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Charité, télévangéliste : mon prénom est déjà un appel aux dons.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Donnez généreusement à la Charité », implore le télévangéliste... ce qui tombe bien, puisque c'est son prénom."",""id"":93332},{""source"":""claude"",""original_id"":""46372"",""pun"":""Je m'appelle Charité, je prêche à la télé. Et croyez-moi, la charité commence bien par moi."",""id"":48366},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je m’appelle Charité, télévangéliste : mon prénom est déjà un appel aux dons."",""id"":63918},{""source"":""gemini"",""original_id"":""72739"",""pun"":""Il s'appelle Justin, mais il n'est jamais équitable : il veut Justin peu plus."",""id"":39930}]"	"{""comedian"":[48366,93332,63918,39930],""pun_expert"":[48366,63918,93332,39930],""editor"":[93332,48366,63918,39930],""translator"":[48366,63918,93332,39930]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
