id_en	text_fr	id	location
en_1368	["Pendant la préparation du beurre il y a une faible marge-arine d'erreur", 'Quand on veut faire du beurre de qualité, il nous faut la crème de la crème.', "Quand on fait du beurre, on n'a qu'une petite margarine d'erreur", "Il n'y a pas de margarine d'erreur lorsque l'on fait du beurre."]	['fr_6383', 'fr_13163']	['marge-arine', 'margarine']
en_1370	['Les vieux chimistes ne meurent jamais, ils cessent de réagir.', 'Les vieux chimistes ne meurent jamais, ils arrêtent juste de réagir.', 'Les vieux chrétiens ne meurent jamais, ils ne réagissent plus.', 'Les vieux chimistes ne meurent jamais, seulement, ils cessent de réagir.']	['fr_10780', 'fr_13484', 'fr_12176']	['réagir', 'réagir', 'réagir']
en_1373	['Le mannequin qui avait rejoint les forces de l’air était une bombe.', "La mannequin qui a rejoint l'armée était une bombe.", 'Le mannequin qui à rejoint les forces de l’air est un vrai avion de chasse.', "La mannequin qui a rejoint les rangs de l'armée était canon.", "Le mannequin qui a rejoint l'armée est une bombe.", "La mannequin qui s'est engagée dans l'armée de l'air était une bombe.", "La top-modèle qui a rejoint l'armée de l'air c'était un avion de chasse.", "La mannequin qui s'était engagée dans l'armée de l'air était un vrai avion de chasse.", "La porte parole de l'armée de l'air est un véritable avion de chasse", "Le mannequin qui a rejoint l'Air Force était une vraie bombe.", "La nouvelle porte-parole de l'armée de l'air est une véritable bombe.", "Le mannequin qui s'est engagé dans l'armée de l'air était une bombe.", "Le mannequin qui a rejoint l'armée de l'air était une vraie bombe.", "Le mannequin qui a rejoint l'armée de l'air était une bombe.", 'La mannequin n’a pas été acceptée dans l’armée de l’air, car c’est une vraie bombe.', "Le mannequin qui est entré dans l'armée de l'air, c'était une vraie bombe !"]	['fr_8', 'fr_1849', 'fr_16683', 'fr_16726', 'fr_13879', 'fr_3460', 'fr_16020', 'fr_9548']	['bombe', 'bombe', 'canon', 'bombe', 'bombe', 'bombe', 'bombe', 'bombe']
en_1376	['Les vieilles personnes qui prônent l’abstinence ont de la bouteille.', "L'abstinence fait grandir l'ardeur amoureuse.", 'Les abstinents ont toujours tort.']	['fr_11364', 'fr_8746']	['abstinence', 'abstinents']
en_1378	["Pas étonnant qu'il n'arrive pas à jongler, il est complètement ma-boule."]	[]	[]
en_1382	['Deux numismates se sont retrouvés pour se montrer leur plus belles pièces', 'Un huissier à décidé de frapper un collègue, qui lui a prestement rendu la monnaie de sa pièce.', 'Deux philatélistes se sont réunis pour parler du bon vieux timbre.']	['fr_1030', 'fr_11230']	['rendu la monnaie de sa pièce', 'bon vieux timbre']
en_1383	['Il s\\'agit d\\'un paramètre réel, pas d\\'un paramètre formel", tel est l\\'argument de Tom.', "C'est un paramètre réel, pas un paramètre formel,'' était l'argument de Tom."]	['fr_7570']	['argument']
en_1386	["3,14159265', dit Tom avec pi été.", '"\\xa03. 14159265\\xa0", déclara Tom pieusement.', '"\\xa03.14159265\\xa0" dit Tom pieusement.', '"\\xa03,14159265\\xa0", déclara Tom pi-eusement.', '"3. 14159265", dit Tom pieusement.', '3,14159265", dit Tom, qui n\\'était point impie.', '"Environ 3.14", arrondi Toto piteusement.', '"3.14159265", dit Tom, pieusement', '"3,14159265", dit Tom pieusement.', "3,14159265', dit Tom, qui n'était point impie.", '"3,14159265\\', piaula Tom / fit Tom pieusement.', '"3. 14159265," dit Tom pieusement.', '"3,14159265", Tom dit pieusement.', '"3. 14159265", dit pieusement Tom.', '“3.14159265", dit pieusement Tom.']	['fr_16377', 'fr_2644', 'fr_499', 'fr_8813']	['pieusement', 'impie', 'pieusement', 'pieusement']
en_1388	['Il y a toujours beaucoup d\\'espace libre dans la rubrique "astronomie" du journal.', "Une colonne d'astronomie dans le journal aurait beaucoup d'espace consacré à elle.", "Une chronique d'astronomie dans le journal y consacrerait beaucoup d'espace.", "Une chronique sur l'astronomie dans la presse aurait beaucoup d'espace pour elle.", "Une chronique d'astronomie dans le journal aurait beaucoup d'espace consacré à elle."]	['fr_8743', 'fr_7804', 'fr_9297']	['espace', 'espace', 'espace']
en_1399	['Les vieux cordonniers ne meurent jamais, mais ils cassent les pieds.']	['fr_7889']	['obtus']
en_14	['Oh non, mes lacets se sont semêllés.']	[]	[]
en_140	['Les chasseurs de fantômes se réunissent souvent pour entretenir leur esprit d’équipe.', 'Travailler à la poste est facteur de bonne humeur.', 'Les postiers respectent toujours les règles au pied de la lettre.', 'Les facteurs se voient régulièrement pour faire des soirées entre postes.', 'Les facteurs sont souvent timbrés.', 'Les facteurs restent souvent fidèles à leur poste.', 'Le facteur est très susceptible, il prend toujours tout trop à la lettre.']	['fr_1340', 'fr_3474', 'fr_15011']	["esprit d'équipe", 'au pied de la lettre', 'à la lettre']
en_1400	['La couleur préférée des français est le vert à Nice.', "Quel est le comble pour un sudiste dépourvu de talent ? D'être d'Douai"]	[]	[]
en_1404	['Un fermier voulait tuer un poulet, il avait gallinacé son plan pendant des mois mais c’est tombé à l’oeuf.', "Un fermier qui veut tuer un poulet pour le dîner doit agir en un clin d'œuf.", "Un fermier qui voudrait attraper une volaille a intérêt à courir plus vite qu'un poulet de canon"]	['fr_4832']	['œuf']
en_1415	["Est-ce que dans l'apesanteur de l'espace, les catholiques sont soulagé du poids de leur péché?", "Quand les catholiques s'envolent dans l'espace, font-ils toujours des messes basses ?", 'On dit que les Catholiques aiment beaucoup la physique cantique.']	[]	[]
en_1418	['Les vieux opérateurs téléphoniques ne meurent pas, ils se déconnectent de la réalité.', 'Les anciens opérateurs de TÉLÉPHONE ne meurent jamais, ils deviennent déconnectés.', 'Les vieux opérateurs de téléphone ne meurent jamais, ils sont juste déconnectés.', 'Les vieux téléphonistes ne meurent jamais, ils sont juste déconnectés']	[]	[]
en_1419	["Ce gars était devenu si bon avec une tronçonneuse qu'on l'a promu directeur d'une branche.", "Il maniait tellement bien la tronçonneuse qu'il a scié le directeur.", "Un type est devenu si habile avec la tronçonneuse qu'on l'a nommé directeur de branche.", "Un homme était tellement bon avec une tronçonneuse qu'il est devenu directeur de branches.", 'Un gars était devenu tellement bon avec une tronçonneuse qu’il avait était promu à la branche de direction.', "Il devint si doué de la tronçonneuse qu'on le promut au poste de directeur de sa branche", 'Une femme est devenue si douée à la Nasa, qu’ils lui ont proposé un poste d’assistante spaciale.', "C'est un mec, il était tellement doué avec sa tronçonneuse, on l'a promu directeur de succursale en Syrie."]	['fr_4292', 'fr_8095', 'fr_11899', 'fr_11617']	['scié', 'branche', 'branches', 'branche']
en_1421	['Un optométriste a dit à son patient : "On dirait bien que votre vision s\\'améliore !" "Mon oeil ! " a répondu le patient.', 'Un ophtalmo a dit à son patient “On dirait bien que votre œil droit voit de mieux en mieux ! ". “C’est vrai ? Irisque pas de se détériorer ?" demanda le patient.', 'Un optométriste dit à son patient : " Il semblerait que votre vision s\\'améliore ! " " Vraiment ? répond le patient. Vous avez dû me protéger du mauvais œil. "', 'Le dermatologue annonça à votre patient : "\\xa0Bonne nouvelle, ce grain de beauté est sans danger\\xa0". "\\xa0C’est vrai ? Quel soulagement, un vrai coup de pot\\xa0".']	['fr_15046']	['mon œil']
en_1427	["Les vieux profs de maths ne meurent pas, ils utilisent seulement d'étranges formules.", 'Les anciens professeurs de math ne meurent pas, ils utilisent des expressions étranges.', 'Les vieux profs de maths ne meurent pas, mais ils développent des problèmes de sinus.', 'Les vieux profs de maths ne meurent pas, mais ils ont des expressions bizarres.', 'Les profs de maths ne meurent jamais, seulement, leurs problèmes deviennent trop difficiles à résoudre.', 'Les vieux profs de maths ne meurent jamais … ils ne font que dériver vers l’infini.', "Un prof de math ne meurt pas : il est élevé à la puissance supérieure, c'est tout.", 'Un prof de maths ne meurt jamais, seulement, ses expressions deviennent irrationnelles.']	['fr_7735', 'fr_8673', 'fr_10638', 'fr_8284']	['expressions', 'sinus', 'expressions', 'puissance supérieure']
en_143	['Q : La rivière Ravi coule dans quel état? A : Liquide.', 'Q : Rivière Ravi coule dans quel état ? A : Liquide.', 'Q : La rivière Ravi coule dans quel état ? R : Liquide.', 'La Ravi River se trouve dans quel état ? Liquide.']	[]	[]
en_1432	['Je me souviendrai toujours de notre séjour en Californie, il pleuvait à Torrance !', "Je n'oublierai jamais la tempête de pluie près de Los Angeles et comment les pluies sont tombées à Torrance.", "Je n'oublierai jamais la tempête de pluie qui a frappé Los Angeles et les chutes de pluie qui ont frappé Torrance.", "Je n'oublierai jamais cette tempête de pluie près de Los Angeles et comment la pluie est tombée à Torrance."]	[]	[]
en_1436	["Merci pour le thé, je suis content d'être arrivé à Chai."]	[]	[]
en_1440	["Après avoir inventé l'ampoule, les gens ont vu Edison dans une nouvelle lumière."]	[]	[]
en_1446	['Ne va pas chez cet apiculteur, il te dira des paroles mielleuses pour te faire acheter tous ses prduits !', "L'apiculteur vous vendra ses produits avec un sourire mielleux.", 'Sur le miel et les abeilles, les apiculteurs en connaissent un rayon.', 'Le miel de cet apiculteur est si bon que les clients se ruchent chez lui.']	['fr_15331']	['ruchent']
en_1448	['Un architecte sait faire court.']	[]	[]
en_1449	['Les vieux électriciens ne meurent jamais, ils perdent juste leurs connexions.', 'Les VIEUX ÉLECTRICIENS ne meurent jamais, ils ne peuvent juste pas faire de connexions.', 'Les vieux électriciens ne meurent jamais, ils ne peuvent juste pas faire des connexions.', 'Les anciens Electricians ne meurent jamais, ils ne peuvent pas faire de connexions.']	['fr_7916', 'fr_11645']	['connexions', 'connexions']
en_1464	['"Cette étoile est très brillante", dit Tom avec un grand sirius.', 'En voilà une étoile brillante" dit Tom, sans Rigeler', "Eh ben ! Qu'est-ce qu'elle brille, cette étoile !, fit Tom, qui lui, n'avait polaire brillant.", '-" C’est la plus belle des planètes “ dit Tom d’un ton martial', '"Wow, cette étoile est brillante", dit Tom siriusement.']	['fr_12292']	['siriusement']
en_1467	["On m'a demandé quelle était la plus jolie des armes modernes, j'ai répondu que la Claymore avait plutôt bonne mine.", "Lorsque l'on me demande quelle est la meilleur arme de défense moderne, l'exemple de la mine anti-personnel me saute aux yeux.", "Quand on vous demande de vous imaginer le meilleur moyen de disperser une foule, c'est le gaz lacrymogène qui saute aux yeux.", "Si on te demande de visualiser l'arme de défense moderne ultime, ce qui te saute aux yeux, mine de rien, c'est quand même pas la Claymort.", 'Quand on me parle des meilleures armes défensives modernes, ça me mine le moral.', 'Quand on demande quelle est l’arme défensive moderne parfaite, c’est Excalibur qui saute aux yeux, mine de rien.', "Quand on vous demande quelle est l'arme défensive moderne idéale, la Claymore doit vous sauter aux yeux."]	['fr_14921']	['mine']
en_1468	['Freud pouvait à peine réprimer son excitation.']	[]	[]
en_1475	['Les vieux mineurs ne meurent pas, mais ils sont minés', 'Les vieux mineurs ne meurent pas, il ont juste des cailloux dans les veines.', 'Les mineurs ne meurent pas, seulement, ils ne sont plus en veine.', 'Les vieux mineurs ne meurent jamais, ils finissent juste par manquer de veine', "Un mineur, ça ne meurt pas, ça manque de veine, c'est tout", 'Les vieux mineurs ne meurent jamais, ils perdent juste leurs veines.', "Les vieux mineurs ne meurent jamais, ce sont juste leurs veines qui s'épuisent.", "Quand les mineurs trépassent, c'est qu'ils ont les boyaux à l'air.", 'Les vieux mineurs ne meurent jamais, ils piochent une carte joker.', 'Parfois, les mineurs tiennent le bon filon.', "Les anciens mineurs ne meurent jamais, ils n'ont juste plus de veine.", "Les mineurs ne meurent jamais, ils n'ont juste plus de veine."]	['fr_13613', 'fr_3856', 'fr_981', 'fr_13658', 'fr_15350', 'fr_14167']	['veines', 'veine', 'veines', 'boyaux', 'veine', 'veine']
en_1485	["Est-ce qu'on peut dire qu'un croisé entre un dobermann et un petit chien qui aboie fort c'est un roquetmann ?"]	[]	[]
en_149	['Si tu respires fortement sur la carte, ça révèlera la topographie », dit-il avec un soufflé de soulagement.']	['fr_16269']	['soufflé']
en_1494	["Certains cardiologues n'ont pas de coeur.", 'Certains cardiologues sont sans cœur.', 'Certains cardiologues sont sans coeur.']	['fr_3868', 'fr_12883']	["n'ont pas de coeur", 'sans coeur']
en_1509	["L'affaire des écrans d'ordinateur triangulaires n'était qu'un grand écran pyramidal.", "L'activité des moniteurs d'ordinateur triangulaire n'était qu'un grand écran pyramidal."]	[]	[]
en_1515	["Les vieux pickpockets ne meurent jamais, ils s'en-volent vers de nouveaux horizons."]	[]	[]
en_1524	["Un perforateur de cartes ne meurt jamais, seulement, à la fin, il n'y a plus qu'un petit trou.", 'Un poinçonneur ne meurt pas, il est au fond du trou.', 'Les anciens opérateurs IBM ne meurent jamais, ils font leur trou autrement.', "Les vieux poinçonneurs ne meurent pas parce qu'ils ne peuvent point sonner à la porte de Saint-Pierre."]	['fr_12160', 'fr_10620']	['trou', 'ils font leur trou']
en_1528	['Une fois la brosse inventée, le problème fut balayé.', "Lorsque la glace fut inventée, il n'y a plus eu de mauvaises langues.", "L'inventeur de la glace avait imaginé un concept très léché.", 'La création de la crème glacée fut un projet tout particulièrement bien léché.', "L'invention de la crème glacée fournit une solution léchée.", "L'invention de la glace a résorbet le problème.", 'Une fois la glace inventée, le problème s’est ré-sorbet de lui-même.', "L'inventeur de la crème glacée était un type complètement givré.", "Quand on a inventé le haut-parleur, le secret s'est vite ébruité.", 'Après l’invention de la glace, le problème a fondu.', "L'invention de la crème glacée a jeté un froid.", "L'invention du sorbet a brisé la glace.", 'Une fois l’équerre inventée, le problème fut réglé.', "Depuis l'invention de la crème glacé, le problème a fondu.", "L'invention de la glace a mis faim au problème.", 'Après l’invention du timbre, le problème a été rapidement expédié.', "L'invention de la crème glacée fit fondre toutes les difficultés.", 'Une fois la glace inventé, le problème a fondu comme neige au soleil.', 'Quand la glace a été inventé le problème à fondu', 'Après l’invention de la crème glacée, le Mystère reste entier.', "Une fois qu'on a inventé les blancs en neige, les difficultés pour faire une omelette norvégienne sont surmontées."]	['fr_14984', 'fr_12621', 'fr_11098', 'fr_4341', 'fr_10163', 'fr_7863', 'fr_7590', 'fr_4050', 'fr_3051']	['balayé', 'léché', 'résorbet', 'fondu', 'brisé la glace', 'réglé', 'faim', 'fondu', 'surmontées']
